,datadate,feature,value score,feature description,feature definition,month
7341,2009-07-01,pretret_earnat,-6.800000000000028e-05,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2009-07
7342,2009-08-01,pretret_earnat,-0.0018000000000000021,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2009-08
7343,2009-09-01,pretret_earnat,-0.002072,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2009-09
7344,2009-10-01,pretret_earnat,0.0003079999999999989,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2009-10
7345,2009-11-01,pretret_earnat,0.0013280000000000026,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2009-11
7346,2009-12-01,pretret_earnat,-0.002192000000000002,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2009-12
7347,2010-01-01,pretret_earnat,0.000392000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-01
7348,2010-02-01,pretret_earnat,-0.0022400000000000002,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-02
7349,2010-03-01,pretret_earnat,0.000720000000000002,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-03
7350,2010-04-01,pretret_earnat,0.000971999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-04
7351,2010-05-01,pretret_earnat,0.0027999999999999995,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-05
7352,2010-06-01,pretret_earnat,-0.005012000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-06
7353,2010-07-01,pretret_earnat,0.015984,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-07
7354,2010-08-01,pretret_earnat,-0.005568,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-08
7355,2010-09-01,pretret_earnat,-0.007167999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-09
7356,2010-10-01,pretret_earnat,0.003107999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-10
7357,2010-11-01,pretret_earnat,-0.0010559999999999996,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-11
7358,2010-12-01,pretret_earnat,7.599999999999984e-05,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2010-12
7359,2011-01-01,pretret_earnat,-0.005199999999999997,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-01
7360,2011-02-01,pretret_earnat,-0.003231999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-02
7361,2011-03-01,pretret_earnat,-0.0014439999999999982,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-03
7362,2011-04-01,pretret_earnat,-0.007091999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-04
7363,2011-05-01,pretret_earnat,0.0019519999999999995,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-05
7364,2011-06-01,pretret_earnat,-0.0018559999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-06
7365,2011-07-01,pretret_earnat,-0.004484000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-07
7366,2011-08-01,pretret_earnat,-0.0005399999999999991,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-08
7367,2011-09-01,pretret_earnat,-0.0004440000000000029,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-09
7368,2011-10-01,pretret_earnat,0.0,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-10
7369,2011-11-01,pretret_earnat,-0.0012880000000000003,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-11
7370,2011-12-01,pretret_earnat,0.006516000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2011-12
7371,2012-01-01,pretret_earnat,0.0019079999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-01
7372,2012-02-01,pretret_earnat,0.005443999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-02
7373,2012-03-01,pretret_earnat,0.004607999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-03
7374,2012-04-01,pretret_earnat,-4.0000000000015575e-06,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-04
7375,2012-05-01,pretret_earnat,0.006852,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-05
7376,2012-06-01,pretret_earnat,0.004732,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-06
7377,2012-07-01,pretret_earnat,0.006767999999999997,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-07
7378,2012-08-01,pretret_earnat,0.004028,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-08
7379,2012-09-01,pretret_earnat,-0.0010840000000000003,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-09
7380,2012-10-01,pretret_earnat,0.002103999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-10
7381,2012-11-01,pretret_earnat,0.0026000000000000007,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-11
7382,2012-12-01,pretret_earnat,0.0014880000000000013,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2012-12
7383,2013-01-01,pretret_earnat,0.006195999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-01
7384,2013-02-01,pretret_earnat,-0.00030400000000000007,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-02
7385,2013-03-01,pretret_earnat,-0.000724,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-03
7386,2013-04-01,pretret_earnat,-0.0032719999999999993,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-04
7387,2013-05-01,pretret_earnat,0.0027439999999999995,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-05
7388,2013-06-01,pretret_earnat,-4.000000000000053e-05,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-06
7389,2013-07-01,pretret_earnat,-0.0014160000000000012,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-07
7390,2013-08-01,pretret_earnat,0.00432,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-08
7391,2013-09-01,pretret_earnat,0.005608,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-09
7392,2013-10-01,pretret_earnat,0.0025719999999999996,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-10
7393,2013-11-01,pretret_earnat,0.0029399999999999995,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-11
7394,2013-12-01,pretret_earnat,0.0008600000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2013-12
7395,2014-01-01,pretret_earnat,0.0008479999999999989,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-01
7396,2014-02-01,pretret_earnat,0.0035199999999999997,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-02
7397,2014-03-01,pretret_earnat,0.002392000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-03
7398,2014-04-01,pretret_earnat,0.007376,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-04
7399,2014-05-01,pretret_earnat,0.0013680000000000003,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-05
7400,2014-06-01,pretret_earnat,-0.004916000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-06
7401,2014-07-01,pretret_earnat,0.0012239999999999994,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-07
7402,2014-08-01,pretret_earnat,-0.0015039999999999988,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-08
7403,2014-09-01,pretret_earnat,0.0029000000000000007,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-09
7404,2014-10-01,pretret_earnat,0.0025799999999999994,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-10
7405,2014-11-01,pretret_earnat,0.0026439999999999996,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-11
7406,2014-12-01,pretret_earnat,-0.0022119999999999996,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2014-12
7407,2015-01-01,pretret_earnat,0.005808,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-01
7408,2015-02-01,pretret_earnat,-0.00013600000000000035,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-02
7409,2015-03-01,pretret_earnat,0.0041,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-03
7410,2015-04-01,pretret_earnat,-0.011296,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-04
7411,2015-05-01,pretret_earnat,0.0005039999999999997,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-05
7412,2015-06-01,pretret_earnat,-0.0018360000000000004,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-06
7413,2015-07-01,pretret_earnat,0.00182,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-07
7414,2015-08-01,pretret_earnat,-0.0033240000000000006,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-08
7415,2015-09-01,pretret_earnat,-0.005799999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-09
7416,2015-10-01,pretret_earnat,-0.0003440000000000003,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-10
7417,2015-11-01,pretret_earnat,-0.0016920000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-11
7418,2015-12-01,pretret_earnat,-0.0046159999999999994,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2015-12
7419,2016-01-01,pretret_earnat,-0.002756000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-01
7420,2016-02-01,pretret_earnat,-0.0051080000000000006,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-02
7421,2016-03-01,pretret_earnat,-0.003496,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-03
7422,2016-04-01,pretret_earnat,-0.005348,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-04
7423,2016-05-01,pretret_earnat,-0.00724,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-05
7424,2016-06-01,pretret_earnat,0.0055839999999999996,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-06
7425,2016-07-01,pretret_earnat,-0.00016799999999999926,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-07
7426,2016-08-01,pretret_earnat,-0.006783999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-08
7427,2016-09-01,pretret_earnat,-0.014396,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-09
7428,2016-10-01,pretret_earnat,-0.004683999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-10
7429,2016-11-01,pretret_earnat,-0.0022360000000000014,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-11
7430,2016-12-01,pretret_earnat,0.0020519999999999983,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2016-12
7431,2017-01-01,pretret_earnat,-0.00784,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-01
7432,2017-02-01,pretret_earnat,0.002088,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-02
7433,2017-03-01,pretret_earnat,-0.001776,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-03
7434,2017-04-01,pretret_earnat,0.013284,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-04
7435,2017-05-01,pretret_earnat,0.020871999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-05
7436,2017-06-01,pretret_earnat,-0.011179999999999999,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-06
7437,2017-07-01,pretret_earnat,-0.0029039999999999995,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-07
7438,2017-08-01,pretret_earnat,-0.009280000000000002,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-08
7439,2017-09-01,pretret_earnat,-0.00204,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-09
7440,2017-10-01,pretret_earnat,-0.002964000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-10
7441,2017-11-01,pretret_earnat,-0.0010640000000000016,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-11
7442,2017-12-01,pretret_earnat,-0.002612,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2017-12
7443,2018-01-01,pretret_earnat,0.00018799999999999966,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-01
7444,2018-02-01,pretret_earnat,-0.004112,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-02
7445,2018-03-01,pretret_earnat,0.00023599999999999988,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-03
7446,2018-04-01,pretret_earnat,-0.000768,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-04
7447,2018-05-01,pretret_earnat,0.0020800000000000003,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-05
7448,2018-06-01,pretret_earnat,0.001772,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-06
7449,2018-07-01,pretret_earnat,-0.001976,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-07
7450,2018-08-01,pretret_earnat,-0.0005239999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-08
7451,2018-09-01,pretret_earnat,7.999999999999258e-06,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-09
7452,2018-10-01,pretret_earnat,0.0009119999999999997,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-10
7453,2018-11-01,pretret_earnat,-0.0007799999999999994,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-11
7454,2018-12-01,pretret_earnat,-0.002000000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2018-12
7455,2019-01-01,pretret_earnat,0.00017599999999999994,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-01
